id,name,price,quantity
1652,WINDsheild frame -NEP BLUE,0,-1
1633,HOSE SOLENOID LPG /CNG 2S & 4S,0,0
1669,FUEL GAUGE UNIT,0,-1
1655,Windsheild frame WHITE,0,0
1585,PIVOT PIN FRONT 3,0,0
1646,SPANNER LOCK NUT STEERING,0,25
1604,ROD CLUTCH RELEASE COMP,0,3
1519,BACK PLATE COMP L (AA),0,-3
1520,Back plate comp R (AA),0,-1
1638,O RING (v),0,0
1658,DIAPHRAGM SUB ASSLY (V),0,0
1644,Shim 15*21*0.5,0,0
1615,PRESSURE GUAGE WITH SENSOR,0,14
1657,MIXER BODY ASSLY CNG 4S,0,3
1639,PAPER FILTER SOLINOID CNG (V),0,1
1651,Windsheild frame (Eco Green),0,11
1578,FR. INDICATOR GLASS RH (CL),0,-44
1580,BRKT CLUTCH CABLE (M),0,0
1625,PRIMARY DRIVEN GEAR,0,23
1643,BOLT GEAR SHIFT CAM STOPPER,0,0
1694,TIGHTENING TOOL CLUTCH NUT,0,-1
1700,TOOL KIT 4S,0,0
1701,O-RING KIT ENGINE,0,-3
1704,"WIRING HARNESS,REAR -LPG W/O CAR SAFETY",0,0
1705,PLATE CLUTCH DRIVE,0,-5
1706,PIPE COMP SAI,0,0
1709,Carburetor petrol exp,0,0
1711,PUNCHED WASHER A11 ZNG (TSDS-0003),0,4
1714,HOSE CLIP,0,0
1715,HOSE CLIP AIR INJECTION,0,-1
1716,"4 S MUFFLER COMP, AIR COOLED (DOM)",0,0
1722,HOSE CLIP 190  120,0,0
1727,FUEL SENDER ASSY,0,0
1728,HOSE CLIP VACUUM,0,-1
1687,GROMMET TAIL DOOR,0,8
1686,KIT CYLINDER,0,4
1688,ADJUSTER ASSY TENSIONER,0,-2
1695,STICKER SPECIAL PETROL,0,10
1726,TICKER SPECIAL CNG,0,0
1710,RIDER FOOTREST COMP,0,0
1640,HEX FLANGE BOLT M6x25,0,10
1674,KIT AXLE COMP REAR,0,2
1634,HOSE ASSLY LOW PRESSURE CNG (V),0,0
1729,LPG CYL STRAP MTG BRACKET (20 Lts),0,-50
1732,PULLER BEARING,0,0
1733,ASSY TOOL OIL SEALS,0,0
1734,PISTON RING SET CHROME 61.00 1ST O/S,0,0
1736,JET HOLDER,0,0
1739,LEVEL INDICATOR CNG,0,0
1742,OVER FLOW & AIR VENT HOSE,0,0
1743,"IDLE SPRING MINIRID, Reducer L(L)",0,0
1679,CARBURETTOR CNG,0,-14
1610,SUPPRESSOR CAP,0,38
1601,TELL TALE LAMP CLUSTER  LPG/CNG,0,2
1629,DELUXE STICKER RH,0,0
1665,BUSH BENDIX R,0,2
1673,BRAKE SHOE (AA),0,-23
1718,STICKER SPECIAL,0,0
1677,SPARK PLUG 4S With Ferrul,0,1999
1723,HOSE AIR INLET,0,-2
1702,TUBE OUTLET CNG,0,46
1670,SHAFT ROCKER ARM,0,15
1696,MUSIC SYSTEM SET,0,0
1708,BOOT SAI FILTER,0,0
1721,STICKER SPECIAL LPG,0,0
1697,HEX NUT M10 8 ZNG,0,58
1602,Wiring Harness RR LPG/CNG,0,9
1689,SPROCKET CAMSHAFT 32T,0,7
1667,KIT SECONDARY DIAPHRAGM(V),0,20
1682,"WIRING HARNESS, REAR -4S LPG/CNG",0,1
1593,MAGNETO ASSY ES,0,5
1693,BUTTON ASSLY FLOOR MAT,0,0
1666,"WIRING HARNESS, FRONT -4S LPG/CNG",0,6
1622,IGNITION LOCK,0,18
1642,RELAY PASS BY ASSLY,0,85
1668,KIT VACUUM DIAPHRAGM(V),0,14
